Transaction_ID,Product_ID,Price,Quantity
1929,PROD_B,103.5,51
1930,PROD_C,28.43,413
1931,PROD_A,95.4,50
1932,PROD_B,92.99,52
1933,PROD_A,92.89,66
1934,PROD_B,98.45,54
1935,PROD_A,107.94,54
1936,PROD_A,124.65,38
1937,PROD_B,55.08,103
1938,PROD_B,127.26,29
1939,PROD_C,84.77,51
1940,PROD_C,30.02,336
1941,PROD_B,27.61,412
1942,PROD_C,63.45,131
1943,PROD_B,122.04,42
1944,PROD_C,112.0,50
1945,PROD_A,122.52,34
1946,PROD_C,87.24,52
1947,PROD_A,77.23,84
1948,PROD_A,39.17,217
1949,PROD_C,62.67,102
1950,PROD_B,76.42,79
1951,PROD_A,31.52,297
1952,PROD_A,48.68,178
1953,PROD_C,97.77,63
1954,PROD_B,115.64,44
1955,PROD_B,149.79,31
1956,PROD_C,141.3,32
1957,PROD_B,103.53,44
1958,PROD_C,74.76,87
1959,PROD_C,102.7,39
1960,PROD_C,122.13,43
1961,PROD_A,35.38,199
1962,PROD_A,73.29,83
1963,PROD_A,129.17,30
1964,PROD_C,69.9,93
1965,PROD_A,94.34,54
1966,PROD_A,96.41,42
1967,PROD_A,43.98,183
1968,PROD_C,67.09,83
1969,PROD_C,63.49,113
1970,PROD_C,23.41,442
1971,PROD_A,23.14,476
1972,PROD_B,128.12,30
1973,PROD_A,55.5,111
1974,PROD_A,87.35,57
1975,PROD_C,58.83,126
1976,PROD_C,142.29,38
1977,PROD_A,53.71,113
1978,PROD_A,75.86,89
1979,PROD_B,133.45,23
1980,PROD_B,129.45,28
1981,PROD_C,44.19,147
1982,PROD_B,124.34,29
1983,PROD_B,79.56,56
1984,PROD_C,82.79,71
1985,PROD_B,37.35,212
1986,PROD_A,30.48,315
1987,PROD_B,114.63,45
1988,PROD_C,84.54,67
1989,PROD_A,76.79,82
1990,PROD_B,114.84,40
1991,PROD_A,119.52,32
1992,PROD_A,40.66,226
1993,PROD_B,99.33,46
1994,PROD_B,37.6,188
1995,PROD_C,117.68,38
1996,PROD_C,105.4,40
1997,PROD_A,144.36,27
1998,PROD_C,28.96,338
1999,PROD_A,27.42,367
2000,PROD_A,56.68,102
2001,PROD_C,54.02,117
2002,PROD_C,52.11,156
2003,PROD_C,137.81,33
2004,PROD_B,52.44,180
2005,PROD_A,55.35,145
2006,PROD_A,118.72,46
2007,PROD_A,78.47,58
2008,PROD_C,120.97,42
2009,PROD_C,28.5,326
2010,PROD_C,83.38,60
2011,PROD_C,24.37,426
2012,PROD_C,28.14,386
2013,PROD_B,137.84,33
2014,PROD_C,38.1,186
2015,PROD_A,89.21,66
2016,PROD_C,73.44,72
2017,PROD_A,65.15,98
2018,PROD_C,136.98,30
2019,PROD_C,22.84,443
2020,PROD_A,106.29,51
2021,PROD_A,145.24,24
2022,PROD_A,92.82,75
2023,PROD_A,141.79,23
2024,PROD_B,26.79,330
2025,PROD_A,74.44,82
2026,PROD_C,53.82,138
2027,PROD_C,115.01,40
2028,PROD_B,147.57,28
2029,PROD_A,53.35,136
2030,PROD_C,105.04,45
2031,PROD_B,45.75,199
2032,PROD_C,93.49,63
2033,PROD_B,80.31,79
2034,PROD_B,146.36,24
2035,PROD_A,99.11,50
2036,PROD_B,65.44,90
2037,PROD_C,34.83,209
2038,PROD_C,39.66,211
2039,PROD_A,49.29,133
2040,PROD_A,52.63,145
2041,PROD_B,130.58,29
2042,PROD_A,92.96,72
2043,PROD_C,88.04,53
2044,PROD_C,34.92,250
2045,PROD_A,131.82,37
2046,PROD_A,113.97,38
2047,PROD_A,28.8,368
2048,PROD_B,112.02,35
2049,PROD_B,90.66,72
2050,PROD_C,30.62,296
2051,PROD_B,79.58,64
2052,PROD_B,83.01,63
2053,PROD_B,41.55,211
2054,PROD_B,142.94,27
2055,PROD_C,130.5,30
2056,PROD_A,106.97,44
2057,PROD_C,80.1,58
2058,PROD_B,73.53,104
2059,PROD_A,104.63,43
2060,PROD_A,90.91,65
2061,PROD_A,28.1,346
2062,PROD_C,86.63,54
2063,PROD_A,124.83,36
2064,PROD_C,79.7,79
2065,PROD_C,26.75,351
2066,PROD_B,122.22,44
2067,PROD_B,46.18,186
2068,PROD_A,53.62,146
2069,PROD_A,41.41,175
2070,PROD_B,62.93,85
2071,PROD_C,118.38,35
2072,PROD_C,87.52,63
2073,PROD_B,46.63,170
2074,PROD_C,134.12,23
2075,PROD_B,134.35,32
2076,PROD_B,133.18,33
2077,PROD_A,51.04,132
2078,PROD_A,78.66,87
2079,PROD_B,148.05,30
2080,PROD_A,120.36,46
2081,PROD_B,23.53,424
2082,PROD_C,28.48,379
2083,PROD_C,80.31,89
2084,PROD_C,138.2,37
2085,PROD_C,90.03,50
2086,PROD_B,84.72,62
2087,PROD_C,33.71,243
2088,PROD_C,105.38,50
2089,PROD_C,126.87,39
2090,PROD_C,69.45,76
2091,PROD_B,120.83,38
2092,PROD_C,145.38,21
2093,PROD_A,46.49,196
2094,PROD_A,88.03,56
2095,PROD_A,57.33,116
2096,PROD_A,123.07,35
2097,PROD_A,95.09,64
2098,PROD_A,102.5,31
2099,PROD_B,123.73,36
2100,PROD_A,71.48,81
2101,PROD_C,138.96,29
2102,PROD_A,89.29,77
2103,PROD_B,40.53,170
2104,PROD_A,110.47,48
2105,PROD_C,123.12,39
2106,PROD_C,61.18,126
2107,PROD_B,131.43,30
2108,PROD_B,137.8,28
2109,PROD_B,56.0,141
2110,PROD_B,147.86,30
2111,PROD_A,38.29,167
2112,PROD_A,46.26,147
2113,PROD_C,43.95,182
2114,PROD_B,136.22,36
2115,PROD_B,105.06,42
2116,PROD_A,39.77,129
2117,PROD_B,77.24,80
2118,PROD_C,99.99,42
2119,PROD_C,30.85,216
2120,PROD_B,134.71,21
2121,PROD_C,124.47,41
2122,PROD_C,85.68,64
2123,PROD_A,145.73,27
2124,PROD_C,74.31,96
2125,PROD_B,147.93,31
2126,PROD_B,106.83,58
2127,PROD_C,102.51,39
2128,PROD_B,41.57,186
2129,PROD_A,134.65,25
2130,PROD_C,75.57,74
2131,PROD_C,41.09,183
2132,PROD_C,21.64,546
2133,PROD_B,92.77,56
2134,PROD_B,88.56,66
2135,PROD_C,113.52,46
2136,PROD_B,135.73,44
2137,PROD_B,30.32,286
2138,PROD_C,115.09,35
2139,PROD_C,44.36,176
2140,PROD_B,131.56,29
2141,PROD_C,126.48,44
2142,PROD_C,90.3,56
2143,PROD_C,112.33,39
2144,PROD_C,60.87,98
2145,PROD_B,81.25,76
2146,PROD_C,126.81,34
2147,PROD_A,79.7,64
2148,PROD_C,66.51,118
2149,PROD_A,84.25,57
2150,PROD_C,127.67,35
2151,PROD_A,63.58,109
2152,PROD_A,42.59,141
2153,PROD_C,112.56,45
2154,PROD_C,127.38,30
2155,PROD_C,33.08,297
2156,PROD_A,51.18,118
2157,PROD_B,38.46,233
2158,PROD_B,65.23,112
2159,PROD_C,78.55,82
2160,PROD_B,117.35,41
2161,PROD_B,104.65,45
2162,PROD_C,100.72,45
2163,PROD_A,65.81,117
2164,PROD_C,129.39,31
2165,PROD_B,81.27,58
2166,PROD_A,147.28,31
2167,PROD_B,102.44,43
2168,PROD_A,36.41,197
2169,PROD_B,107.9,36
2170,PROD_C,62.26,95
2171,PROD_B,109.22,43
2172,PROD_B,29.05,331
2173,PROD_A,42.73,206
2174,PROD_B,131.25,36
2175,PROD_C,49.53,139
2176,PROD_C,128.82,33
2177,PROD_C,56.31,128
2178,PROD_A,103.57,57
2179,PROD_A,110.24,44
2180,PROD_B,86.65,58
2181,PROD_B,59.69,93
2182,PROD_B,47.64,122
2183,PROD_A,24.31,461
2184,PROD_A,59.51,119
2185,PROD_B,104.91,51
2186,PROD_A,141.98,29
2187,PROD_A,133.26,40
2188,PROD_C,119.59,36
2189,PROD_C,122.5,43
2190,PROD_B,106.45,45
2191,PROD_B,53.84,116
2192,PROD_C,137.94,34
2193,PROD_A,107.2,48
2194,PROD_B,92.86,59
2195,PROD_B,34.43,251
2196,PROD_B,78.12,72
2197,PROD_A,79.85,100
2198,PROD_C,132.39,39
2199,PROD_B,91.06,64
2200,PROD_C,69.45,88
2201,PROD_C,146.98,33
2202,PROD_A,34.39,268
2203,PROD_A,74.93,77
2204,PROD_A,25.46,372
2205,PROD_A,116.19,39
2206,PROD_A,139.35,19
2207,PROD_A,56.4,122
2208,PROD_B,131.58,31
2209,PROD_C,57.99,144
2210,PROD_A,138.4,31
2211,PROD_B,118.02,33
2212,PROD_C,124.64,36
2213,PROD_A,22.34,405
2214,PROD_A,145.17,31
2215,PROD_B,114.47,43
2216,PROD_C,59.62,125
2217,PROD_A,127.82,31
2218,PROD_C,56.6,118
2219,PROD_B,133.46,26
2220,PROD_A,34.64,273
2221,PROD_C,111.48,46
2222,PROD_B,90.29,63
2223,PROD_B,32.55,269
2224,PROD_A,51.45,144
2225,PROD_C,21.61,633
2226,PROD_A,80.94,66
2227,PROD_A,59.16,112
2228,PROD_C,97.79,44
2229,PROD_C,58.64,98
2230,PROD_C,58.99,112
2231,PROD_B,116.62,47
2232,PROD_B,26.26,358
2233,PROD_C,137.38,30
2234,PROD_B,130.79,31
2235,PROD_A,106.81,42
2236,PROD_C,97.12,55
2237,PROD_A,136.0,25
2238,PROD_C,44.09,207
2239,PROD_A,30.27,272
2240,PROD_C,51.14,152
2241,PROD_A,123.3,30
2242,PROD_C,24.51,456
2243,PROD_C,95.76,59
2244,PROD_B,149.41,29
2245,PROD_A,131.24,29
2246,PROD_B,87.79,63
2247,PROD_A,28.27,279
2248,PROD_B,128.08,33
2249,PROD_C,97.87,60
2250,PROD_B,34.94,273
2251,PROD_B,32.2,274
2252,PROD_C,138.25,27
2253,PROD_B,107.0,50
2254,PROD_C,127.81,35
2255,PROD_A,134.27,23
2256,PROD_B,94.33,61
2257,PROD_C,87.27,61
2258,PROD_C,75.96,90
2259,PROD_B,61.2,89
2260,PROD_A,76.5,46
2261,PROD_B,120.6,39
2262,PROD_C,98.25,54
2263,PROD_A,136.03,24
2264,PROD_B,77.64,63
2265,PROD_C,98.92,77
2266,PROD_B,102.07,46
2267,PROD_A,96.92,58
2268,PROD_A,111.34,39
2269,PROD_A,50.87,101
2270,PROD_A,86.61,60
2271,PROD_A,33.55,247
2272,PROD_B,69.99,80
2273,PROD_A,83.4,65
2274,PROD_A,104.79,48
2275,PROD_C,143.57,28
2276,PROD_A,98.08,43
2277,PROD_C,116.67,43
2278,PROD_C,85.81,47
2279,PROD_C,102.43,35
2280,PROD_B,29.22,354
2281,PROD_B,53.07,140
2282,PROD_C,67.04,90
2283,PROD_B,81.42,55
2284,PROD_A,25.93,340
2285,PROD_B,38.2,204
2286,PROD_A,55.99,94
2287,PROD_A,146.3,25
2288,PROD_B,63.08,110
2289,PROD_B,82.67,82
2290,PROD_C,45.49,153
2291,PROD_B,99.4,57
2292,PROD_B,56.49,88
2293,PROD_B,46.91,172
2294,PROD_A,87.15,54
2295,PROD_A,20.72,555
2296,PROD_A,21.0,501
2297,PROD_C,48.48,181
2298,PROD_C,24.77,356
2299,PROD_C,34.04,277
2300,PROD_A,64.05,94
2301,PROD_B,124.34,35
2302,PROD_C,94.37,53
2303,PROD_C,86.65,55
2304,PROD_A,58.15,113
2305,PROD_C,141.13,30
2306,PROD_B,71.61,86
2307,PROD_A,31.32,289
2308,PROD_A,100.22,56
2309,PROD_B,34.8,280
2310,PROD_B,64.88,82
2311,PROD_B,85.96,71
2312,PROD_C,133.65,27
2313,PROD_B,84.16,71
2314,PROD_A,111.29,47
2315,PROD_B,149.07,21
2316,PROD_A,37.09,224
2317,PROD_A,55.72,112
2318,PROD_C,71.29,74
2319,PROD_B,74.84,95
2320,PROD_C,73.43,72
2321,PROD_B,137.99,27
2322,PROD_B,112.82,42
2323,PROD_B,99.03,56
2324,PROD_B,60.22,105
2325,PROD_B,127.09,42
2326,PROD_A,144.16,31
2327,PROD_A,126.76,25
2328,PROD_B,20.2,509
2329,PROD_A,102.73,44
2330,PROD_C,26.65,391
2331,PROD_C,53.49,86
2332,PROD_C,27.74,502
2333,PROD_B,98.49,55
2334,PROD_B,109.26,45
2335,PROD_A,34.88,290
2336,PROD_A,69.9,122
2337,PROD_A,79.31,81
2338,PROD_C,67.98,103
2339,PROD_C,35.73,239
2340,PROD_C,74.46,76
2341,PROD_C,117.65,36
2342,PROD_A,29.23,280
2343,PROD_B,30.42,269
2344,PROD_B,66.12,76
2345,PROD_C,142.42,29
2346,PROD_B,106.91,35
2347,PROD_B,108.23,46
2348,PROD_B,67.05,91
2349,PROD_C,97.18,53
2350,PROD_A,21.32,470
2351,PROD_A,102.69,76
2352,PROD_B,138.73,38
2353,PROD_A,99.63,42
2354,PROD_A,133.58,34
2355,PROD_C,114.12,37
2356,PROD_C,35.67,202
2357,PROD_B,137.32,25
2358,PROD_B,28.64,348
2359,PROD_B,89.42,53
2360,PROD_C,38.48,242
2361,PROD_A,21.52,581
2362,PROD_C,74.86,95
2363,PROD_C,58.36,99
2364,PROD_A,83.18,71
2365,PROD_A,95.04,59
2366,PROD_B,25.69,358
2367,PROD_A,35.99,206
2368,PROD_A,92.62,71
2369,PROD_A,64.61,100
2370,PROD_A,114.79,45
2371,PROD_B,104.8,41
2372,PROD_B,129.93,28
2373,PROD_A,110.02,40
2374,PROD_A,75.89,74
2375,PROD_B,107.49,38
2376,PROD_B,55.8,120
2377,PROD_A,59.82,84
2378,PROD_C,122.57,31
2379,PROD_B,78.03,80
2380,PROD_B,123.79,40
2381,PROD_B,126.91,33
2382,PROD_A,131.48,28
2383,PROD_A,139.16,26
2384,PROD_B,76.03,71
2385,PROD_A,61.45,114
2386,PROD_A,95.69,61
2387,PROD_B,68.25,82
2388,PROD_A,98.14,43
2389,PROD_C,111.73,44
2390,PROD_A,109.49,39
2391,PROD_A,68.69,81
2392,PROD_B,41.69,227
2393,PROD_B,75.97,85
2394,PROD_C,38.54,214
2395,PROD_A,135.71,26
2396,PROD_C,64.96,99
2397,PROD_C,40.08,231
2398,PROD_B,23.31,420
2399,PROD_A,103.96,58
2400,PROD_B,102.8,58
2401,PROD_C,64.28,125
2402,PROD_C,29.32,330
2403,PROD_B,73.25,87
2404,PROD_B,60.46,131
2405,PROD_B,108.03,48
2406,PROD_B,98.75,47
2407,PROD_B,67.4,84
2408,PROD_C,48.33,154
2409,PROD_B,148.44,23
2410,PROD_A,79.02,70
2411,PROD_C,109.48,51
2412,PROD_C,38.27,152
2413,PROD_A,83.13,83
2414,PROD_A,23.58,517
2415,PROD_C,85.71,59
2416,PROD_B,145.32,31
2417,PROD_C,69.95,86
2418,PROD_C,25.07,479
2419,PROD_A,24.02,492
2420,PROD_C,70.44,69
2421,PROD_B,40.8,210
2422,PROD_A,23.04,439
2423,PROD_C,118.31,39
2424,PROD_C,79.61,63
2425,PROD_B,57.6,149
2426,PROD_C,137.01,36
2427,PROD_C,35.1,215
2428,PROD_C,144.27,24
2429,PROD_C,60.82,99
2430,PROD_B,135.49,34
2431,PROD_C,98.38,53
2432,PROD_C,127.47,42
2433,PROD_C,147.92,31
2434,PROD_A,57.49,133
2435,PROD_B,144.95,30
2436,PROD_A,70.63,68
2437,PROD_A,70.12,83
2438,PROD_B,64.25,114
2439,PROD_A,90.38,58
2440,PROD_A,40.04,213
2441,PROD_A,91.98,54
2442,PROD_B,90.42,50
2443,PROD_C,119.05,38
2444,PROD_B,128.37,36
2445,PROD_B,77.26,67
2446,PROD_B,59.3,106
2447,PROD_A,53.71,110
2448,PROD_C,45.3,194
2449,PROD_B,27.49,332
2450,PROD_B,64.52,120
2451,PROD_C,55.13,154
2452,PROD_C,145.63,28
2453,PROD_C,92.5,48
2454,PROD_A,65.15,70
2455,PROD_C,95.46,43
2456,PROD_A,38.1,173
2457,PROD_B,77.73,90
2458,PROD_A,101.41,50
2459,PROD_C,83.56,69
2460,PROD_A,72.23,58
2461,PROD_C,149.2,23
2462,PROD_A,134.44,37
2463,PROD_B,101.04,51
2464,PROD_A,94.02,54
2465,PROD_B,100.69,54
2466,PROD_C,46.17,204
2467,PROD_B,71.37,80
2468,PROD_C,25.13,401
2469,PROD_C,81.82,70
2470,PROD_B,90.59,83
2471,PROD_B,49.61,104
2472,PROD_A,145.32,32
2473,PROD_A,138.23,30
2474,PROD_B,113.88,45
2475,PROD_B,89.34,54
2476,PROD_B,133.1,32
2477,PROD_B,36.98,247
2478,PROD_C,122.77,59
2479,PROD_B,36.23,259
2480,PROD_B,123.25,32
2481,PROD_B,55.85,112
2482,PROD_B,134.02,30
2483,PROD_C,142.73,22
2484,PROD_A,39.34,193
2485,PROD_A,80.15,78
2486,PROD_A,147.53,23
2487,PROD_A,82.84,78
2488,PROD_A,132.26,35
2489,PROD_C,96.54,47
2490,PROD_A,68.79,86
2491,PROD_C,57.15,147
2492,PROD_C,46.42,176
2493,PROD_A,119.03,39
2494,PROD_A,70.25,82
2495,PROD_A,86.47,63
2496,PROD_B,84.0,60
2497,PROD_C,95.05,39
2498,PROD_A,132.53,45
2499,PROD_B,147.5,29
2500,PROD_C,72.99,85
2501,PROD_B,127.58,34
2502,PROD_B,119.39,34
2503,PROD_A,94.56,53
2504,PROD_C,144.29,23
2505,PROD_B,46.06,225
2506,PROD_C,34.2,208
2507,PROD_A,131.02,29
2508,PROD_C,77.09,69
2509,PROD_B,130.11,41
2510,PROD_B,136.1,32
2511,PROD_C,28.12,279
2512,PROD_B,134.85,39
2513,PROD_B,78.28,81
2514,PROD_B,86.36,68
2515,PROD_A,101.46,54
2516,PROD_A,140.43,43
2517,PROD_B,22.49,651
2518,PROD_C,81.99,61
2519,PROD_A,109.4,56
2520,PROD_C,113.95,44
2521,PROD_B,110.03,47
2522,PROD_B,37.48,169
2523,PROD_C,58.92,108
2524,PROD_A,66.63,81
2525,PROD_C,124.58,41
2526,PROD_C,56.24,139
2527,PROD_B,47.39,112
2528,PROD_A,144.47,29
2529,PROD_C,21.15,608
2530,PROD_A,149.72,27
2531,PROD_B,107.99,50
2532,PROD_A,127.7,37
2533,PROD_B,58.3,118
2534,PROD_A,21.86,470
2535,PROD_C,115.92,33
2536,PROD_B,128.44,29
2537,PROD_C,116.26,44
2538,PROD_B,38.57,209
2539,PROD_A,117.95,38
2540,PROD_A,119.96,36
2541,PROD_B,105.61,44
2542,PROD_B,119.6,45
2543,PROD_B,129.97,32
2544,PROD_A,99.77,41
2545,PROD_B,31.52,316
2546,PROD_B,83.39,64
2547,PROD_C,30.09,304
2548,PROD_B,72.98,102
2549,PROD_C,72.92,80
2550,PROD_C,28.58,342
2551,PROD_C,65.35,79
2552,PROD_A,34.43,239
2553,PROD_C,125.07,39
2554,PROD_B,143.2,23
2555,PROD_A,29.4,323
2556,PROD_A,144.16,29
2557,PROD_A,87.93,61
2558,PROD_A,58.94,129
2559,PROD_A,29.99,320
2560,PROD_A,85.08,80
2561,PROD_A,123.29,31
2562,PROD_C,111.92,43
2563,PROD_B,26.53,371
2564,PROD_B,29.48,266
2565,PROD_C,72.37,94
2566,PROD_C,58.39,159
2567,PROD_A,50.21,140
2568,PROD_A,56.53,127
2569,PROD_C,124.45,36
2570,PROD_A,140.8,27
2571,PROD_B,72.66,61
2572,PROD_B,137.79,28
2573,PROD_A,61.79,84
2574,PROD_A,81.94,87
2575,PROD_A,49.38,142
2576,PROD_B,103.26,45
2577,PROD_A,147.27,32
2578,PROD_C,98.45,43
2579,PROD_A,66.52,82
2580,PROD_C,104.22,47
2581,PROD_A,35.98,270
2582,PROD_A,135.53,34
2583,PROD_B,85.4,66
2584,PROD_C,78.42,73
2585,PROD_C,96.16,56
2586,PROD_C,101.22,51
2587,PROD_B,29.33,270
2588,PROD_C,108.74,44
2589,PROD_B,51.45,115
2590,PROD_A,112.81,42
2591,PROD_A,126.93,33
2592,PROD_C,124.51,53
2593,PROD_A,91.83,56
2594,PROD_A,87.62,49
2595,PROD_C,38.57,205
2596,PROD_A,120.79,41
2597,PROD_C,55.28,156
2598,PROD_C,84.57,59
2599,PROD_A,56.96,92
2600,PROD_A,37.4,247
2601,PROD_A,101.84,40
2602,PROD_A,27.06,333
2603,PROD_A,117.32,38
2604,PROD_B,61.29,103
2605,PROD_A,20.02,619
2606,PROD_B,86.45,56
2607,PROD_C,26.09,360
2608,PROD_A,55.9,119
2609,PROD_A,111.91,43
2610,PROD_A,28.15,340
2611,PROD_C,129.11,36
2612,PROD_B,20.5,612
2613,PROD_B,52.09,141
2614,PROD_A,116.32,43
2615,PROD_A,61.12,83
2616,PROD_A,33.25,263
2617,PROD_A,66.83,98
2618,PROD_C,55.15,136
2619,PROD_A,129.55,31
2620,PROD_C,60.74,96
2621,PROD_A,122.56,34
2622,PROD_B,135.94,34
2623,PROD_B,76.4,87
2624,PROD_A,138.29,29
2625,PROD_A,69.05,100
2626,PROD_C,145.33,29
2627,PROD_A,31.61,276
2628,PROD_A,109.31,42
2629,PROD_A,84.2,72
2630,PROD_B,70.39,89
2631,PROD_C,102.25,68
2632,PROD_B,111.5,37
2633,PROD_C,20.57,579
2634,PROD_B,41.7,171
2635,PROD_A,112.7,37
2636,PROD_B,106.63,45
2637,PROD_B,145.59,29
2638,PROD_C,118.93,60
2639,PROD_C,143.6,28
2640,PROD_B,111.33,36
2641,PROD_C,58.75,116
2642,PROD_C,33.7,187
2643,PROD_C,121.64,37
2644,PROD_C,103.74,47
2645,PROD_C,26.26,418
2646,PROD_B,66.81,106
2647,PROD_C,144.38,27
2648,PROD_A,85.05,62
2649,PROD_B,76.25,67
2650,PROD_B,79.5,60
2651,PROD_B,47.15,162
2652,PROD_C,67.93,74
2653,PROD_A,68.08,84
2654,PROD_C,26.81,310
2655,PROD_B,119.78,41
2656,PROD_B,74.15,103
2657,PROD_B,126.88,29
2658,PROD_B,130.55,25
2659,PROD_C,47.56,150
2660,PROD_A,105.46,46
2661,PROD_A,81.4,70
2662,PROD_B,134.42,30
2663,PROD_A,48.05,146
2664,PROD_B,108.12,47
2665,PROD_B,99.01,59
2666,PROD_A,58.39,84
2667,PROD_B,37.76,204
2668,PROD_A,104.71,48
2669,PROD_B,116.02,35
2670,PROD_A,61.03,136
2671,PROD_B,103.83,43
2672,PROD_A,71.37,82
2673,PROD_B,112.72,45
2674,PROD_B,45.9,147
2675,PROD_B,135.73,24
2676,PROD_A,57.36,108
2677,PROD_C,67.81,104
2678,PROD_B,27.55,329
2679,PROD_B,34.5,217
2680,PROD_A,87.06,71
2681,PROD_B,54.79,117
2682,PROD_B,128.61,32
2683,PROD_B,21.91,499
2684,PROD_B,69.28,97
2685,PROD_C,63.85,140
2686,PROD_C,22.51,530
2687,PROD_B,36.17,274
2688,PROD_B,73.77,73
2689,PROD_B,84.07,56
2690,PROD_C,72.56,82
2691,PROD_C,89.02,60
2692,PROD_A,97.37,44
2693,PROD_A,21.29,496
2694,PROD_B,80.33,74
2695,PROD_B,145.25,30
2696,PROD_C,87.47,66
2697,PROD_B,108.08,46
2698,PROD_B,60.54,98
2699,PROD_C,120.62,35
2700,PROD_C,120.48,32
2701,PROD_C,87.77,79
2702,PROD_C,146.88,28
2703,PROD_A,36.32,221
2704,PROD_C,22.2,416
2705,PROD_C,120.12,59
2706,PROD_B,124.93,30
2707,PROD_B,35.63,220
2708,PROD_B,54.53,132
2709,PROD_A,22.28,520
2710,PROD_C,58.13,130
2711,PROD_C,120.51,50
2712,PROD_A,87.33,66
2713,PROD_C,65.25,81
2714,PROD_B,68.33,85
2715,PROD_A,20.18,578
2716,PROD_C,58.97,151
2717,PROD_A,104.04,38
2718,PROD_A,146.65,34
2719,PROD_C,130.12,35
2720,PROD_B,23.07,512
2721,PROD_C,136.81,31
2722,PROD_C,121.82,33
2723,PROD_B,121.45,42
2724,PROD_C,79.54,78
2725,PROD_C,71.74,95
2726,PROD_C,59.38,109
2727,PROD_A,28.54,300
2728,PROD_A,49.67,113
2729,PROD_A,52.06,151
2730,PROD_C,82.93,71
2731,PROD_B,117.17,34
2732,PROD_A,81.6,63
2733,PROD_B,27.52,323
2734,PROD_C,144.51,23
2735,PROD_A,142.55,26
2736,PROD_C,122.07,31
2737,PROD_B,148.87,26
2738,PROD_A,90.78,52
2739,PROD_A,145.16,22
2740,PROD_A,29.83,416
2741,PROD_A,67.54,109
2742,PROD_B,49.3,129
2743,PROD_A,45.46,170
2744,PROD_C,38.3,225
2745,PROD_A,100.91,59
2746,PROD_B,121.57,33
2747,PROD_A,95.18,63
2748,PROD_B,39.11,188
2749,PROD_B,125.45,29
2750,PROD_C,102.67,54
2751,PROD_A,70.46,103
2752,PROD_A,107.64,66
2753,PROD_A,53.79,106
2754,PROD_C,64.87,106
2755,PROD_C,139.27,29
2756,PROD_B,57.77,128
2757,PROD_B,81.1,55
2758,PROD_B,135.72,26
2759,PROD_C,112.0,38
2760,PROD_C,28.09,340
2761,PROD_C,39.15,185
2762,PROD_B,21.02,573
2763,PROD_C,102.02,57
2764,PROD_B,78.2,79
2765,PROD_B,37.46,278
2766,PROD_A,144.53,31
2767,PROD_A,88.86,50
2768,PROD_A,51.45,166
2769,PROD_B,85.08,58
2770,PROD_A,108.35,51
2771,PROD_A,29.91,387
2772,PROD_A,55.71,129
2773,PROD_C,124.91,29
2774,PROD_B,79.76,61
2775,PROD_A,91.06,70
2776,PROD_C,76.27,73
2777,PROD_C,25.71,388
2778,PROD_C,41.55,209
2779,PROD_A,77.92,81
2780,PROD_C,47.19,161
2781,PROD_B,26.5,355
2782,PROD_C,129.67,32
2783,PROD_C,147.56,32
2784,PROD_C,123.11,40
2785,PROD_C,130.99,32
2786,PROD_B,51.46,159
2787,PROD_A,144.88,28
2788,PROD_B,45.6,143
2789,PROD_B,143.69,26
2790,PROD_A,149.33,24
2791,PROD_C,112.52,40
2792,PROD_A,147.55,34
2793,PROD_A,94.04,49
2794,PROD_B,53.74,131
2795,PROD_A,76.81,67
2796,PROD_C,97.16,50
2797,PROD_B,29.5,249
2798,PROD_C,100.9,48
2799,PROD_B,147.55,27
2800,PROD_C,44.71,181
2801,PROD_A,123.04,38
2802,PROD_A,138.03,26
2803,PROD_A,142.68,35
2804,PROD_C,144.82,30
2805,PROD_B,87.79,63
2806,PROD_B,147.05,28
2807,PROD_B,118.45,36
2808,PROD_A,41.02,197
2809,PROD_C,82.0,72
2810,PROD_B,113.38,32
2811,PROD_C,52.15,122
2812,PROD_B,103.28,46
2813,PROD_A,106.66,47
2814,PROD_C,41.15,227
2815,PROD_B,93.46,49
2816,PROD_B,120.31,35
2817,PROD_B,84.86,59
2818,PROD_B,21.57,442
2819,PROD_A,21.18,487
2820,PROD_B,66.41,104
2821,PROD_B,140.41,26
2822,PROD_A,49.73,152
2823,PROD_B,102.47,37
2824,PROD_C,48.87,135
2825,PROD_C,61.82,98
2826,PROD_B,130.25,43
2827,PROD_A,114.75,39
2828,PROD_A,32.4,195
2829,PROD_A,75.73,56
2830,PROD_B,23.79,433
2831,PROD_B,82.52,73
2832,PROD_C,106.12,48
2833,PROD_A,35.41,243
2834,PROD_B,57.56,136
2835,PROD_B,71.72,76
2836,PROD_B,139.54,35
2837,PROD_A,149.12,21
2838,PROD_A,25.84,332
2839,PROD_C,118.93,29
2840,PROD_A,68.32,85
2841,PROD_B,71.02,83
2842,PROD_C,118.05,40
2843,PROD_A,139.4,31
2844,PROD_A,143.62,25
2845,PROD_A,95.03,52
2846,PROD_A,66.43,74
2847,PROD_B,122.38,45
2848,PROD_A,52.63,125
2849,PROD_B,93.33,52
2850,PROD_B,66.62,117
2851,PROD_B,105.36,38
2852,PROD_C,51.25,115
2853,PROD_B,44.91,141
2854,PROD_A,139.37,30
2855,PROD_C,33.23,278
2856,PROD_A,85.77,70
2857,PROD_B,48.71,216
2858,PROD_A,25.06,284
2859,PROD_C,24.68,447
